Gene,architecture,dataset,IDR_START,IDR_END,IDR_ID,Asphericity,Radius_of_gyration,Radius_of_gyration_scaled,End_to_end_distance,End_to_end_distance_scaled,Scaling_exponent,Prefactor,Kappa,Length,FCR,NCPR,SHD,SCD,Molecular_weight,F_Neg,F_Pos,Hydrophobicity,Fraction_aromatic,Fraction_aliphatic,Fraction_polar,Complexity,cog_root_ids
OM-RGC.v2.005528587,ORDERED,omrgcv2,322,356,OM-RGC.v2.005528587_322-356,0.454,14.617,16.678,45.369,40.98,0.57,6.341,-1.0,35,0.2857142857142857,0.2857142857142857,3.1773661921415,4.308150162213211,4067.999999999998,0.0,0.2857142857142857,2.2342857142857144,0.0571428571428571,0.0285714285714285,0.5428571428571429,0.7483590272692452,COG0513
OM-RGC.v2.037568845,ORDERED,omrgcv2,56,90,OM-RGC.v2.037568845_56-90,0.439,13.9,16.647,38.852,39.941,0.56,6.433,0.4573402553796768,35,0.3428571428571428,0.2285714285714285,3.59157440094315,1.483041687786962,3976.0999999999967,0.0571428571428571,0.2857142857142857,3.0428571428571427,0.0857142857142857,0.1428571428571428,0.3428571428571428,0.8115029282226346,COG0513
OM-RGC.v2.001452598,ORDERED,omrgcv2,1,30,OM-RGC.v2.001452598_1-30,0.467,15.322,15.322,36.892,36.892,0.621,6.007,-1.0,30,0.2,-0.2,3.985905082542201,1.417703106376558,2964.2999999999984,0.2,0.0,4.466666666666667,0.0333333333333333,0.3666666666666667,0.3666666666666667,0.7486454367104081,COG0513
OM-RGC.v2.001452598,ORDERED,omrgcv2,461,492,OM-RGC.v2.001452598_461-492,0.433,15.557,15.557,39.314,39.314,0.558,6.38,0.189926765859127,32,0.25,0.125,3.431780879944196,0.4834702630700437,3609.699999999998,0.0625,0.1875,2.9375,0.0,0.1875,0.40625,0.7329686491431495,COG0513
OM-RGC.v2.001778909,ORDERED,omrgcv2,387,531,OM-RGC.v2.001778909_387-531,0.403,37.575,36.969,88.104,88.857,0.552,6.508,0.2680599242448807,145,0.3517241379310344,0.1448275862068965,4.674054479648133,8.742555434184082,15793.200000000026,0.1034482758620689,0.2482758620689655,2.4282758620689657,0.0068965517241379,0.1241379310344827,0.4275862068965517,0.8101370623069744,COG0513
OM-RGC.v2.001393082,ORDERED,omrgcv2,430,478,OM-RGC.v2.001393082_430-478,0.451,18.686,20.601,49.286,49.94,0.554,6.455,0.1343855485320091,49,0.3673469387755102,0.0408163265306122,3.9838374126556313,-0.6014715688263194,5460.7,0.1632653061224489,0.2040816326530612,3.091836734693877,0.0204081632653061,0.183673469387755,0.3265306122448979,0.814232848999027,COG0513
OM-RGC.v2.003202980,ORDERED,omrgcv2,361,435,OM-RGC.v2.003202980_361-435,0.474,28.156,28.653,70.192,71.674,0.635,5.748,0.212271973490715,75,0.5333333333333333,0.3733333333333333,4.0063237024430505,23.87057632656939,9062.10000000001,0.08,0.4533333333333333,2.104,0.1066666666666666,0.0133333333333333,0.3466666666666666,0.6825208324510087,COG0513
OM-RGC.v2.003961716,ORDERED,omrgcv2,350,404,OM-RGC.v2.003961716_350-404,0.444,21.092,22.665,53.488,52.709,0.568,6.225,0.317118763923645,55,0.2727272727272727,0.2363636363636363,4.267374195343296,5.028745534865883,6399.299999999998,0.0181818181818181,0.2545454545454545,2.705454545454545,0.0545454545454545,0.1272727272727272,0.4727272727272727,0.8407933004877174,COG0513
OM-RGC.v2.003181636,ORDERED,omrgcv2,374,436,OM-RGC.v2.003181636_374-436,0.449,25.278,25.37,59.945,61.01,0.57,6.68,0.4241132140159607,63,0.3174603174603174,0.1904761904761904,4.379236893550352,3.370260703322693,6782.400000000004,0.0634920634920634,0.2539682539682539,3.071428571428571,0.0158730158730158,0.1904761904761904,0.3174603174603174,0.7956697524990032,COG0513
OM-RGC.v2.003292057,ORDERED,omrgcv2,1,16,OM-RGC.v2.003292057_1-16,0.484,10.137,10.137,25.748,25.748,0.471,5.664,-1.0,16,0.0,0.0,3.4727300962925964,0.0,1525.9999999999995,0.0,0.0,5.1125,0.0,0.5,0.4375,0.7410626601825162,COG0513
OM-RGC.v2.003292057,ORDERED,omrgcv2,386,431,OM-RGC.v2.003292057_386-431,0.46,18.999,20.727,52.806,49.604,0.553,6.832,0.434047669172287,46,0.3043478260869565,0.1739130434782608,3.9229933035444966,1.041174983544889,4945.2,0.0652173913043478,0.2391304347826087,3.2956521739130435,0.0217391304347826,0.1956521739130435,0.3260869565217391,0.771790434509598,COG0513
OM-RGC.v2.001249175,ORDERED,omrgcv2,1,14,OM-RGC.v2.001249175_1-14,0.466,8.612,8.612,21.982,21.982,0.508,5.539,0.5517587661743164,14,0.4285714285714285,-0.2857142857142857,2.378459345614703,0.4128951871134607,1605.6999999999996,0.3571428571428571,0.0714285714285714,2.685714285714286,0.0,0.2142857142857142,0.3571428571428571,0.7031927892317877,COG0513
OM-RGC.v2.001249175,ORDERED,omrgcv2,447,481,OM-RGC.v2.001249175_447-481,0.425,15.891,16.653,45.316,42.077,0.578,5.484,0.1788785904645919,35,0.6285714285714286,0.2285714285714285,2.776156223343305,2.4624823044566884,4286.299999999998,0.1999999999999999,0.4285714285714285,2.025714285714286,0.0571428571428571,0.0571428571428571,0.1714285714285714,0.689715026009422,COG0513
OM-RGC.v2.001249175,ORDERED,omrgcv2,557,598,OM-RGC.v2.001249175_557-598,0.465,18.01,18.945,50.161,47.208,0.603,5.586,0.2453850880265236,42,0.4285714285714285,0.3333333333333333,3.823723260120871,7.48521640714885,4608.399999999998,0.0476190476190476,0.3809523809523809,2.7380952380952386,0.119047619047619,0.0238095238095238,0.4047619047619047,0.6535269935980436,COG0513
OM-RGC.v2.003098828,ORDERED,omrgcv2,398,440,OM-RGC.v2.003098828_398-440,0.463,18.363,19.359,45.047,48.571,0.606,5.584,0.239994116127491,43,0.3720930232558139,0.2790697674418605,3.6436489442635023,5.728448910196956,4797.399999999998,0.0465116279069767,0.3255813953488372,3.144186046511628,0.0,0.255813953488372,0.3488372093023256,0.8033524718941074,COG0513
OM-RGC.v2.004547644,ORDERED,omrgcv2,346,384,OM-RGC.v2.004547644_346-384,0.46,16.439,18.107,44.249,43.541,0.553,6.401,0.3803784847259521,39,0.4615384615384615,0.2564102564102564,3.052863299491365,2.6738367913322625,4693.799999999999,0.1025641025641025,0.358974358974359,2.276923076923077,0.0256410256410256,0.1282051282051282,0.358974358974359,0.8202439739696643,COG0513
OM-RGC.v2.039900285,ORDERED,omrgcv2,1,76,OM-RGC.v2.039900285_1-76,0.448,25.77,27.213,66.493,67.64,0.572,6.166,0.2136363387107849,76,0.3947368421052631,0.2631578947368421,4.780978721338451,12.006582351073751,8839.70000000001,0.0657894736842105,0.3289473684210526,2.95,0.1447368421052631,0.0789473684210526,0.3421052631578947,0.7814534884810018,COG0513
OM-RGC.v2.026378352,ORDERED,omrgcv2,87,165,OM-RGC.v2.026378352_87-165,0.462,28.003,28.505,71.668,66.788,0.586,5.612,0.2060556635260582,79,0.6455696202531646,0.3164556962025316,3.774430366676009,16.182836668817824,10038.000000000013,0.1645569620253164,0.4810126582278481,2.1151898734177217,0.1392405063291139,0.0253164556962025,0.1772151898734177,0.6885228954263892,COG0513
OM-RGC.v2.003098835,ORDERED,omrgcv2,1,37,OM-RGC.v2.003098835_1-37,0.471,18.317,18.416,45.224,46.262,0.609,6.003,0.2855322659015655,37,0.2972972972972973,0.2432432432432432,3.9061982349966136,3.2319890029069755,3927.0999999999976,0.027027027027027,0.2702702702702703,3.037837837837837,0.0,0.1621621621621621,0.4594594594594595,0.7556288874635575,COG0513
OM-RGC.v2.023617911,ORDERED,omrgcv2,71,176,OM-RGC.v2.023617911_71-176,0.423,29.388,31.054,71.269,72.872,0.54,6.456,0.2656383961439132,106,0.4056603773584906,0.160377358490566,4.961040407441631,3.565158603338321,11373.100000000024,0.1226415094339622,0.2830188679245283,2.6198113207547165,0.0754716981132075,0.0754716981132075,0.3867924528301887,0.7958909768516891,COG0513
OM-RGC.v2.030476085,ORDERED,omrgcv2,83,137,OM-RGC.v2.030476085_83-137,0.451,21.201,22.915,54.802,56.438,0.589,6.129,0.2995812892913818,55,0.4545454545454545,0.2727272727272727,3.6501277639380665,7.674804572652198,6543.299999999999,0.0909090909090909,0.3636363636363636,2.298181818181818,0.0363636363636363,0.0909090909090909,0.3636363636363636,0.8009808618494144,COG0513
OM-RGC.v2.002972995,ORDERED,omrgcv2,400,447,OM-RGC.v2.002972995_400-447,0.488,20.875,23.133,57.021,58.64,0.65,6.139,0.1386456154286861,48,0.4583333333333333,0.4166666666666667,4.323139950421766,15.433092444644808,5545.499999999998,0.0208333333333333,0.4375,2.954166666666667,0.0416666666666666,0.2291666666666666,0.2291666666666666,0.6550106748294012,COG0513
OM-RGC.v2.005559728,ORDERED,omrgcv2,246,356,OM-RGC.v2.005559728_246-356,0.435,32.915,33.442,78.471,79.406,0.56,6.595,0.2592874690890312,111,0.3153153153153153,-0.009009009009009,5.4606316299158655,-1.0308745039943965,11599.700000000026,0.1621621621621621,0.1531531531531531,3.528828828828828,0.036036036036036,0.3063063063063063,0.1711711711711711,0.8010631342142286,COG0513
OM-RGC.v2.003033839,ORDERED,omrgcv2,302,444,OM-RGC.v2.003033839_302-444,0.408,36.857,36.829,86.913,87.657,0.541,6.526,0.1052721701562404,143,0.3496503496503497,0.0559440559440559,5.260242838417875,0.9837378037682216,15914.800000000025,0.1468531468531468,0.2027972027972028,3.1762237762237766,0.0279720279720279,0.2237762237762238,0.3146853146853147,0.9068852019875396,COG0513
OM-RGC.v2.009742066,ORDERED,omrgcv2,205,281,OM-RGC.v2.009742066_205-281,0.425,25.057,26.778,52.926,62.604,0.548,7.38,0.3193738311529159,77,0.4675324675324675,0.1298701298701298,4.699471698124003,-1.1802491581078502,9128.60000000001,0.1688311688311688,0.2987012987012987,2.657142857142857,0.0519480519480519,0.1818181818181818,0.2207792207792208,0.8217070687828697,COG0513
OM-RGC.v2.002993107,ORDERED,omrgcv2,379,446,OM-RGC.v2.002993107_379-446,0.434,27.319,25.769,83.915,64.906,0.579,6.036,0.2924979478120804,68,0.2794117647058823,0.2205882352941176,5.203854522766629,6.984260857780945,6943.400000000003,0.0294117647058823,0.25,3.941176470588236,0.0441176470588235,0.2941176470588235,0.2794117647058823,0.7823794651765742,COG0513
OM-RGC.v2.001197968,ORDERED,omrgcv2,380,607,OM-RGC.v2.001197968_380-607,0.419,49.095,50.216,118.936,120.329,0.562,6.014,0.1224614642560482,228,0.4035087719298245,0.1140350877192982,5.554223831635668,10.5867462403758,24087.19999999996,0.1447368421052631,0.2587719298245614,2.944736842105263,0.0307017543859649,0.1710526315789473,0.293859649122807,0.7912504693046288,COG0513
OM-RGC.v2.027403442,ORDERED,omrgcv2,130,159,OM-RGC.v2.027403442_130-159,0.499,16.39,16.39,42.776,42.776,0.598,7.284,-1.0,30,0.3333333333333333,0.3333333333333333,3.230210806920334,4.639926698660018,3494.599999999998,0.0,0.3333333333333333,2.2299999999999995,0.0333333333333333,0.0666666666666666,0.4,0.7448645239255719,COG0513
OM-RGC.v2.003597102,ORDERED,omrgcv2,380,419,OM-RGC.v2.003597102_380-419,0.489,17.671,19.667,46.688,47.844,0.562,6.446,0.3070407658815384,40,0.5,0.3,3.167716116637968,4.011851594823138,4839.099999999999,0.1,0.4,1.965,0.0,0.1,0.3,0.738540539756389,COG0513
OM-RGC.v2.002058271,ORDERED,omrgcv2,350,506,OM-RGC.v2.002058271_350-506,0.446,42.293,43.196,100.708,103.619,0.588,6.039,0.1064988672733306,157,0.4331210191082802,0.1146496815286624,5.805327270620124,5.033656152153231,17738.400000000023,0.1592356687898089,0.2738853503184713,3.064331210191083,0.0382165605095541,0.1910828025477707,0.2611464968152866,0.8286317982071778,COG0513
OM-RGC.v2.001261348,ORDERED,omrgcv2,437,482,OM-RGC.v2.001261348_437-482,0.419,17.799,17.698,40.593,42.723,0.545,6.109,0.0764735788106918,46,0.4782608695652174,0.0434782608695651,2.967220034975702,-0.4461564806489959,4953.000000000001,0.2173913043478261,0.2608695652173913,2.284782608695652,0.0217391304347826,0.0869565217391304,0.4130434782608695,0.667734561865596,COG0513
OM-RGC.v2.001261348,ORDERED,omrgcv2,548,597,OM-RGC.v2.001261348_548-597,0.446,19.406,21.292,48.445,51.892,0.57,6.483,0.2915395349264145,50,0.52,0.24,3.794509346820474,2.605895821934313,5559.099999999999,0.14,0.38,2.4759999999999995,0.04,0.06,0.32,0.7178191937772802,COG0513
OM-RGC.v2.018977017,ORDERED,omrgcv2,134,200,OM-RGC.v2.018977017_134-200,0.434,25.235,25.43,61.646,61.086,0.593,5.928,0.2053734064102172,67,0.5074626865671641,0.2388059701492537,4.23524789548161,5.6720549736507975,7915.300000000001,0.1343283582089552,0.3731343283582089,2.186567164179104,0.0746268656716417,0.0746268656716417,0.2985074626865671,0.8094977615680524,COG0513
OM-RGC.v2.011357337,ORDERED,omrgcv2,219,261,OM-RGC.v2.011357337_219-261,0.477,18.359,20.315,50.377,50.469,0.614,5.905,0.2707499712705612,43,0.3720930232558139,0.2790697674418605,3.834920395115749,5.528709033075543,4786.099999999999,0.0465116279069767,0.3255813953488372,2.8023255813953485,0.0232558139534883,0.1627906976744186,0.3953488372093023,0.7532782691479164,COG0513
OM-RGC.v2.022678434,ORDERED,omrgcv2,140,181,OM-RGC.v2.022678434_140-181,0.41,17.785,18.601,45.904,45.299,0.578,6.292,0.3274280577898025,42,0.2619047619047618,0.2142857142857142,3.8779217143739855,2.4013943187644027,4691.899999999997,0.0238095238095238,0.238095238095238,2.5666666666666664,0.0952380952380952,0.0476190476190476,0.5238095238095237,0.7893135674581375,COG0513
OM-RGC.v2.003498966,ORDERED,omrgcv2,378,423,OM-RGC.v2.003498966_378-423,0.486,21.746,22.364,56.77,56.951,0.62,6.443,0.3005086630582809,46,0.4565217391304348,0.4130434782608696,4.31849235480019,12.484985000615906,5103.900000000001,0.0217391304347826,0.4347826086956522,3.0434782608695654,0.0217391304347826,0.2173913043478261,0.217391304347826,0.6773379492328996,COG0513
OM-RGC.v2.006376861,ORDERED,omrgcv2,169,198,OM-RGC.v2.006376861_169-198,0.439,14.649,14.649,36.497,36.497,0.553,6.164,0.0495413485914468,30,0.5333333333333333,0.0,2.554678299234989,-0.1969639252143099,3475.0999999999976,0.2666666666666666,0.2666666666666666,2.183333333333333,0.0,0.0666666666666666,0.3666666666666667,0.7349387342506244,COG0513
OM-RGC.v2.006376861,ORDERED,omrgcv2,272,337,OM-RGC.v2.006376861_272-337,0.431,22.558,23.249,55.006,55.147,0.571,5.859,0.1995742097496986,66,0.4393939393939394,0.1969696969696969,3.4024493944885443,4.611201124885652,7146.9000000000015,0.1212121212121212,0.3181818181818182,2.4333333333333327,0.0303030303030303,0.0454545454545454,0.4696969696969696,0.6906352919935859,COG0513
OM-RGC.v2.003095127,ORDERED,omrgcv2,396,441,OM-RGC.v2.003095127_396-441,0.49,21.749,22.535,55.431,56.97,0.646,6.237,0.1491386517882347,46,0.4565217391304348,0.4130434782608695,4.332162625127401,14.113941415294676,5288.199999999997,0.0217391304347826,0.4347826086956521,3.0,0.0434782608695652,0.2391304347826087,0.217391304347826,0.6427758101402526,COG0513
OM-RGC.v2.006098254,ORDERED,omrgcv2,286,343,OM-RGC.v2.006098254_286-343,0.436,21.791,22.918,54.379,55.161,0.549,6.503,0.2068266421556472,58,0.3103448275862069,0.1379310344827586,3.9608862277015753,1.364135883919078,6541.800000000003,0.0862068965517241,0.2241379310344827,2.36896551724138,0.0344827586206896,0.0344827586206896,0.5,0.796523253867902,COG0513
OM-RGC.v2.003597108,ORDERED,omrgcv2,375,419,OM-RGC.v2.003597108_375-419,0.409,18.245,19.202,46.601,46.357,0.555,6.538,0.3242391794919967,45,0.2666666666666666,0.1777777777777777,4.052960138410041,1.533183965242796,4982.199999999997,0.0444444444444444,0.2222222222222222,2.597777777777777,0.0888888888888888,0.0888888888888888,0.4444444444444445,0.807856398319045,COG0513
OM-RGC.v2.001078261,ORDERED,omrgcv2,379,628,OM-RGC.v2.001078261_379-628,0.419,50.931,52.125,123.395,125.33,0.566,6.224,0.1407366618514061,250,0.368,0.12,5.727410240208449,13.622470269796922,25732.89999999995,0.124,0.244,3.0008000000000004,0.032,0.172,0.32,0.7861004264123241,COG0513
OM-RGC.v2.018469834,ORDERED,omrgcv2,1,73,OM-RGC.v2.018469834_1-73,0.418,23.878,24.289,56.962,57.144,0.522,6.672,0.0360561544075608,73,0.5890410958904109,0.0684931506849315,3.1955596235482098,0.5792768181366277,8891.70000000001,0.2602739726027397,0.3287671232876712,2.145205479452055,0.0821917808219178,0.0684931506849315,0.2328767123287671,0.6866662893721971,COG0513
OM-RGC.v2.018469834,ORDERED,omrgcv2,140,203,OM-RGC.v2.018469834_140-203,0.414,20.864,23.607,53.493,57.22,0.542,6.036,0.1600494235754013,64,0.390625,0.171875,4.070308131427997,3.09984647540346,6864.9000000000015,0.109375,0.28125,2.903125,0.0625,0.09375,0.390625,0.7811566527244911,COG0513
OM-RGC.v2.017505189,ORDERED,omrgcv2,144,209,OM-RGC.v2.017505189_144-209,0.426,25.558,25.297,61.668,63.202,0.575,5.931,0.3917861431837082,66,0.2727272727272727,0.1818181818181818,5.279990540518102,4.128835645354801,6792.900000000005,0.0454545454545454,0.2272727272727272,4.0227272727272725,0.0454545454545454,0.2878787878787878,0.2727272727272727,0.7900731041848218,COG0513
OM-RGC.v2.015528038,ORDERED,omrgcv2,202,223,OM-RGC.v2.015528038_202-223,0.54,13.094,13.094,34.898,34.898,0.628,6.949,0.6229180991649628,22,0.6818181818181818,-0.5909090909090909,2.798655073058881,8.068865916962066,2762.6999999999985,0.6363636363636364,0.0454545454545454,2.0681818181818183,0.0909090909090909,0.0909090909090909,0.1363636363636363,0.567597366664841,COG0513
OM-RGC.v2.001931143,ORDERED,omrgcv2,1,75,OM-RGC.v2.001931143_1-75,0.457,26.998,28.354,71.217,68.585,0.562,6.511,0.2012258991599083,75,0.3066666666666666,0.04,5.157380395832248,-0.1254660341810196,8032.1000000000095,0.1333333333333333,0.1733333333333333,3.4479999999999995,0.0,0.3199999999999999,0.2,0.7709822330810636,COG0513
OM-RGC.v2.001931143,ORDERED,omrgcv2,471,517,OM-RGC.v2.001931143_471-517,0.391,16.675,18.436,43.0,44.961,0.534,6.067,0.2876088619232178,47,0.3617021276595745,0.0638297872340425,3.668111533012808,-1.3506500587643684,5202.499999999999,0.1489361702127659,0.2127659574468085,2.9148936170212765,0.0212765957446808,0.276595744680851,0.276595744680851,0.781011744503131,COG0513
OM-RGC.v2.004149900,ORDERED,omrgcv2,339,398,OM-RGC.v2.004149900_339-398,0.472,24.05,24.342,62.635,61.953,0.609,5.718,0.2108092755079269,60,0.45,0.2833333333333333,4.413398929877749,9.658915302634616,6863.3,0.0833333333333333,0.3666666666666666,2.915,0.0333333333333333,0.1833333333333333,0.3,0.8081418095994761,COG0513
OM-RGC.v2.000932065,ORDERED,omrgcv2,381,658,OM-RGC.v2.000932065_381-658,0.419,55.984,56.415,132.465,132.038,0.554,6.466,0.2007864564657211,278,0.3201438848920863,0.0899280575539568,6.093806568767299,9.15614620946259,29850.799999999886,0.1151079136690647,0.2050359712230215,2.9550359712230216,0.0035971223021582,0.2338129496402877,0.302158273381295,0.8205113488029768,COG0513
OM-RGC.v2.001099343,ORDERED,omrgcv2,438,493,OM-RGC.v2.001099343_438-493,0.436,22.94,23.235,55.978,54.923,0.551,6.654,0.1182535849511623,56,0.5714285714285714,0.0714285714285714,3.459239341169853,-0.6250400754548878,6639.800000000002,0.25,0.3214285714285714,2.2,0.0,0.1785714285714285,0.1071428571428571,0.7197497193238334,COG0513
OM-RGC.v2.001099343,ORDERED,omrgcv2,573,624,OM-RGC.v2.001099343_573-624,0.437,20.005,21.833,50.55,51.845,0.552,6.675,0.1168789118528366,52,0.4038461538461538,0.1346153846153845,3.4039596063774025,0.6467806617952312,5785.000000000001,0.1346153846153846,0.2692307692307692,2.5134615384615384,0.0,0.1346153846153846,0.3461538461538462,0.7456967984183818,COG0513
OM-RGC.v2.001363081,ORDERED,omrgcv2,435,582,OM-RGC.v2.001363081_435-582,0.432,37.911,39.018,93.617,94.552,0.573,6.064,0.1385829523205757,148,0.3851351351351351,0.1689189189189189,5.020669124697206,13.176508554889772,15595.100000000031,0.1081081081081081,0.277027027027027,2.570945945945946,0.0405405405405405,0.0405405405405405,0.4391891891891891,0.754924300294664,COG0513
OM-RGC.v2.003572148,ORDERED,omrgcv2,388,420,OM-RGC.v2.003572148_388-420,0.465,17.746,17.746,45.52,45.52,0.621,5.934,0.2481577396392822,33,0.3939393939393939,0.3333333333333333,3.4416112884327323,5.122000318248047,3909.999999999998,0.0303030303030303,0.3636363636363636,2.263636363636364,0.0303030303030303,0.0909090909090909,0.303030303030303,0.7638230824351533,COG0513
OM-RGC.v2.001473556,ORDERED,omrgcv2,537,567,OM-RGC.v2.001473556_537-567,0.463,17.399,17.399,42.728,42.728,0.574,6.725,0.2956362515687942,31,0.4193548387096774,0.1612903225806451,3.873762089345433,0.1089514588728545,3437.199999999998,0.1290322580645161,0.2903225806451612,2.941935483870968,0.032258064516129,0.1935483870967742,0.0967741935483871,0.7106711481613242,COG0513
OM-RGC.v2.000994523,ORDERED,omrgcv2,272,331,OM-RGC.v2.000994523_272-331,0.42,21.576,22.882,53.872,56.736,0.543,6.331,0.1073366552591323,60,0.5,0.0333333333333333,3.6007985678650103,-0.9012966331749304,6760.9000000000015,0.2333333333333333,0.2666666666666666,2.643333333333333,0.0,0.1833333333333333,0.2,0.7679306514894365,COG0513
OM-RGC.v2.000994523,ORDERED,omrgcv2,400,644,OM-RGC.v2.000994523_400-644,0.4,51.715,51.431,121.554,123.312,0.552,6.49,0.0705241914838552,245,0.4571428571428571,0.0897959183673469,6.00803984676632,5.492859875373584,27521.59999999997,0.1836734693877551,0.273469387755102,2.5726530612244907,0.0693877551020408,0.1183673469387755,0.2326530612244898,0.8360185234767978,COG0513
OM-RGC.v2.003622314,ORDERED,omrgcv2,384,418,OM-RGC.v2.003622314_384-418,0.473,16.445,17.486,41.43,41.811,0.576,6.137,0.4147642850875854,35,0.3142857142857143,0.2571428571428571,4.186899455402247,2.115168284055105,3908.399999999999,0.0285714285714285,0.2857142857142857,3.071428571428572,0.0857142857142857,0.1142857142857142,0.4,0.8063598857697071,COG0513
